,Unnamed: 0.1,Unnamed: 0,Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2025),Indice_base_2025
4538,4538,4538,2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,0.0,0.0,100.0
4539,4539,4539,2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,411949.9,411949900000.0,100.0
4540,4540,4540,2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversión,181338.9,181338900000.0,100.0
4541,4541,4541,2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Deuda,1486.7,1486700000.0,100.0
4542,4542,4542,2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,3243.2,3243199999.9999995,100.0
4543,4543,4543,2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,1160.8,1160799999.9999998,100.0
4544,4544,4544,2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,0.0,0.0,100.0
4545,4545,4545,2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,9525.2,9525200000.0,100.0
4546,4546,4546,2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,0.0,0.0,100.0
4547,4547,4547,2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,0.0,0.0,100.0
4548,4548,4548,2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,51270.2,51270200000.0,100.0
4549,4549,4549,2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversión,30275.5,30275500000.0,100.0
4550,4550,4550,2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Deuda,87.1,87100000.0,100.0
4551,4551,4551,2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,1115.5,1115500000.0,100.0
4552,4552,4552,2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,1365.3,1365299999.9999998,100.0
4553,4553,4553,2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,0.0,0.0,100.0
4554,4554,4554,2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,67039.9,67039899999.999985,100.0
4555,4555,4555,2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,0.0,0.0,100.0
4556,4556,4556,2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,0.0,0.0,100.0
4557,4557,4557,2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,133865.6,133865600000.0,100.0
4558,4558,4558,2025,Transporte,24,Instituto nacional de vías,2402,Inversión,2986858.2,2986858200000.0005,100.0
4559,4559,4559,2025,Transporte,24,Instituto nacional de vías,2402,Deuda,0.0,0.0,100.0
4560,4560,4560,2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,20180.8,20180800000.0,100.0
4561,4561,4561,2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,22427.6,22427599999.999996,100.0
4562,4562,4562,2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,0.0,0.0,100.0
4563,4563,4563,2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,1603.2,1603200000.0,100.0
4564,4564,4564,2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,0.0,0.0,100.0
4565,4565,4565,2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,0.0,0.0,100.0
